2007.07.24.10.00.00;291.70;292.50;283.21;283.30;45702161
2007.07.25.10.00.00;280.55;283.80;279.27;283.50;46496538
2007.07.26.10.00.00;284.50;285.24;273.00;273.50;68307217
2007.07.27.10.00.00;268.30;272.25;262.70;268.40;87150477
2007.07.30.10.00.00;268.30;273.75;266.51;271.65;66957417
2007.07.31.10.00.00;273.67;276.45;272.55;275.60;42904338
2007.08.01.10.00.00;270.16;271.17;264.75;269.95;57850345
2007.08.02.10.00.00;272.00;273.90;269.04;273.80;35797133
2007.08.03.10.00.00;274.67;279.19;272.81;277.39;60030554
2007.08.06.10.00.00;271.03;273.66;269.60;271.47;42545209
2007.08.07.10.00.00;272.90;275.53;271.83;273.20;27534933
2007.08.08.10.00.00;275.08;280.35;274.99;280.03;52036952
2007.08.09.10.00.00;282.20;282.48;270.50;271.90;64155911
2007.08.10.10.00.00;266.27;268.97;263.12;266.13;74241621
2007.08.13.10.00.00;269.87;271.50;267.55;270.83;35905676
2007.08.14.10.00.00;269.83;270.80;267.58;269.01;36117595
2007.08.15.10.00.00;264.84;265.87;262.87;263.75;31475124
2007.08.16.10.00.00;258.75;260.55;254.65;258.95;54943803
2007.08.17.10.00.00;256.80;264.64;251.82;263.99;75201634
2007.08.20.10.00.00;264.50;265.90;260.36;261.49;31660902
2007.08.21.10.00.00;262.40;263.00;254.00;258.89;55276490
2007.08.22.10.00.00;259.00;263.78;257.00;263.56;31406039
2007.08.23.10.00.00;265.00;267.21;263.31;264.19;37731188
2007.08.24.10.00.00;263.00;263.79;260.62;262.19;28741703
2007.08.27.10.00.00;264.95;266.95;264.31;265.15;28929145
2007.08.28.10.00.00;264.50;265.10;262.01;262.50;23048092
2007.08.29.10.00.00;258.50;261.70;257.85;261.58;38599677
2007.08.30.10.00.00;263.50;264.79;260.50;261.01;31283968
2007.08.31.10.00.00;263.02;266.55;263.00;265.80;34957247
2007.09.03.10.00.00;266.11;266.40;264.15;264.92;17066375
2007.09.04.10.00.00;264.03;264.63;262.07;263.00;26475998
2007.09.05.10.00.00;264.10;264.67;261.79;262.00;26171948
2007.09.06.10.00.00;262.55;266.96;262.55;266.69;38868141
2007.09.07.10.00.00;266.00;266.48;261.40;262.02;38682923
2007.09.10.10.00.00;260.25;262.21;260.00;260.90;26379910
2007.09.11.10.00.00;262.05;263.89;261.45;263.19;25804853
2007.09.12.10.00.00;264.24;264.67;260.85;262.01;38164667
2007.09.13.10.00.00;263.20;270.25;262.55;269.98;61889224
2007.09.14.10.00.00;270.40;270.87;266.70;268.19;52698176
2007.09.17.10.00.00;267.47;268.09;264.60;265.90;30702592
2007.09.18.10.00.00;266.25;269.37;265.55;268.00;49236379
2007.09.19.10.00.00;274.99;277.14;274.08;276.54;90768388
2007.09.20.10.00.00;275.70;275.80;272.35;274.00;62044475
2007.09.21.10.00.00;273.12;273.88;272.02;272.25;38757182
2007.09.24.10.00.00;273.01;274.28;270.81;273.00;59891501
2007.09.25.10.00.00;272.10;273.21;268.56;269.20;46595444
2007.09.26.10.00.00;270.80;273.60;270.31;273.55;36090602
2007.09.27.10.00.00;274.90;275.80;272.80;273.80;40181080
2007.09.28.10.00.00;275.02;275.40;272.30;274.20;30983943
2007.10.01.10.00.00;273.25;273.98;270.77;272.12;28573380
